row_index,meteo_rain_height,meteo_evapotranspiration_grid,meteo_sunshine_%,meteo_temperature_avg,meteo_temperature_min,meteo_temperature_max,meteo_humidity_avg,meteo_humidity_min,meteo_pressure_avg,meteo_frost_duration,meteo_humidity_duration_below_40%,meteo_humidity_duration_above_80%,meteo_radiation_direct,meteo_radiation,meteo_if_snow,meteo_snow_height,meteo_snow_thickness_max,piezo_station_investigation_depth,piezo_station_altitude,piezo_station_longitude,piezo_station_latitude,piezo_obtention_mode,total_volume,largest_ratio,volume_mean,volume_variance,mean_longitude,mean_latitude,measurement_type_ratio,drinking_water_count,irrigation_count,industry_count,energy_count,channels_count,turbined_water_count,usage_CANAUX,usage_EAU POTABLE,usage_EAU TURBINEE (barrage),usage_ENERGIE,"usage_INDUSTRIE et ACTIVITES ECONOMIQUES (hors irrigation, hors énergie)",usage_IRRIGATION
5219,2.0,0.6,14.958208955223881,7.7,6.5,10.1,93.0,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,47.17,223.0,3.48385797803689,49.0024746549491,Valeur mesurée,13643450.0,0.12754501244186772,1580096.0,19213922523.0,3.506601572728986,48.96719381356176,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5220,2.4,0.7,14.958208955223881,8.888869979577944,7.0,11.0,90.17138434321097,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,67.57,133.0,3.57080815229847,49.7976158750901,Valeur mesurée,86570885.0,0.47407393374804935,23433666.666666668,232513640333333.34,3.5792098906976952,49.91359652471359,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5221,2.6,,,,,,,,1028.0926966292134,,,,,,,,,28.2,102.0,3.85408613317658,49.6691134486842,Valeur mesurée,11543592.0,0.030548030457070902,310643.6666666667,1658434962.3333333,3.8118420708961787,49.65622824211886,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
5222,2.1,,,,,,,,1028.0926966292134,,,,,,,,,15.75,153.0,3.26419706444467,49.112563829187,Valeur mesurée,174274064.0,0.5531173014935831,50334293.0,1830054892590547.0,3.08437937637528,49.12881148746388,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
5223,1.2,0.5,14.958208955223881,8.3,6.6,10.6,92.0,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,26.1,86.0,3.9190364988278,49.4880323712711,Valeur mesurée,109406264.0,0.7226606330328581,31068974.333333332,1765596852783296.5,4.036464802007445,49.45036737302568,0.0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0
5224,2.4,0.7,14.958208955223881,8.888869979577944,7.0,11.0,90.17138434321097,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,175.0,137.0,3.65682068716626,49.7380664175975,Valeur mesurée,90027336.0,0.4558726473923431,23433666.666666668,232513640333333.34,3.5792098906976952,49.91359652471359,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5225,2.4,0.7,14.958208955223881,8.888869979577944,7.0,11.0,90.17138434321097,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,14.4,82.2,3.60072883856108,49.5722749425598,Valeur mesurée,3407300902.0,0.9849673088837165,1131459081.6666667,3.712014776256388e+18,3.60237417083546,49.47978155451461,0.0,0,0,0,0,0,0,1.0,1.0,1.0,0.0,0.0,0.0
5226,2.8,,,,,,,,1028.0926966292134,,,,,,,,,27.87,147.0,3.63287636218181,49.9881532839873,Valeur mesurée,131556278.0,0.3119653476362413,32237333.333333332,232513640333333.3,3.599341936928988,49.93794968173904,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5227,1.4,0.7,10.0,8.2,6.4,10.7,90.0,83.0,1023.8,0.0,0.0,1440.0,208.81578947368422,184.0,0.0,0.0,0.0,55.48,135.0,3.22287973577719,49.9878800094647,Valeur mesurée,118302183.0,0.7932882946039973,33414529.666666668,2739146977236536.0,3.1786770477325894,49.91498985269347,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5228,2.8,,,,,,,,1028.0926966292134,,,,,,,,,65.15,150.0,3.45199559223322,49.9379930827255,Valeur mesurée,87343571.0,0.46988003272730855,23433666.666666668,232513640333333.34,3.5792098906976952,49.91359652471359,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5229,2.0,1.0,14.958208955223881,9.0,8.0,11.9,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,29.3,138.0,3.09996913073343,49.301008549239,Valeur mesurée,172518795.0,0.5587449181986229,50334293.0,1830054892590547.0,3.08437937637528,49.12881148746388,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
5230,1.2,0.5,14.958208955223881,8.3,6.6,10.6,92.0,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,29.6,188.0,4.04593347190513,49.7422074720254,Valeur mesurée,6665461.0,0.06496999982446826,371894.3333333333,4366115385.333334,4.070224732851739,49.86487370474554,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5231,2.8,,,,,,,,1028.0926966292134,,,,,,,,,16.6,98.0,3.40215657860893,49.9006816966691,Valeur mesurée,88030028.0,0.46621591441502214,23433666.666666668,232513640333333.34,3.5792098906976952,49.91359652471359,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5232,4.4,0.4,14.958208955223881,7.4,6.3,9.9,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,17.29,200.0,4.09999300873416,49.90650999347,Valeur mesurée,7948006.0,0.25865871263811324,1510819.0,491640634732.0,4.088496859966974,50.05239825549156,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0
5233,2.8,,,,,,,,1028.0926966292134,,,,,,,,,20.0,147.0,3.46972718674381,50.0166981929344,Valeur mesurée,131761904.0,0.31147849836778313,32237333.333333332,232513640333333.3,3.599341936928988,49.93794968173904,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5234,2.0,0.6,14.958208955223881,7.7,6.5,10.1,93.0,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,86.5,173.0,3.36865524470625,49.1286002220477,Valeur mesurée,7821791.0,0.22247513389196924,892098.6666666666,571617200312.3333,3.42778531266521,48.999730212837015,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5235,2.1,,,,,,,,1028.0926966292134,,,,,,,,,19.7,175.0,3.35042699420218,49.1235798180079,Valeur mesurée,8666317.0,0.20079510131004902,891617.0,572489988019.0,3.3622677907690304,48.98210785142311,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5236,2.1,,,,,,,,1028.0926966292134,,,,,,,,,7.15,45.0,3.413298,49.376989,Valeur mesurée,89586527.0,0.4106281517085711,25489850.666666668,382859803642401.3,3.4150304003245555,49.4504389535117,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
5237,3.0,0.4,14.958208955223881,7.4,5.9,9.7,95.0,88.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,73.5,104.2,3.78616262834109,49.7953534508072,Valeur mesurée,23310727.0,0.6276080535797961,5608967.333333333,61659117181641.34,3.736793065726673,49.827087121435795,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,0.0,1.0
5238,1.4,0.7,10.0,8.2,6.4,10.7,90.0,83.0,1023.8,0.0,0.0,1440.0,208.81578947368422,184.0,0.0,0.0,0.0,34.63,111.5,3.31173896059077,49.7925629616709,Valeur mesurée,76050273.0,0.6848469827320672,19380626.0,802075423538908.0,3.3316736900978454,49.76333658362028,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5239,1.4,0.7,10.0,8.2,6.4,10.7,90.0,83.0,1023.8,0.0,0.0,1440.0,208.81578947368422,184.0,0.0,0.0,0.0,58.0,121.0,3.36476452880171,49.831430932855,Valeur mesurée,60670290.0,0.6764595982646531,15700026.0,481625007745708.0,3.433096813012654,49.854069321150945,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5240,2.4,0.7,14.958208955223881,8.888869979577944,7.0,11.0,90.17138434321097,84.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,7.18,109.0,3.49531096882777,49.5563451155437,Valeur mesurée,3450047029.0,0.9727635512762165,1143217833.3333333,3.6725692264985216e+18,3.4929408613144446,49.460174108749094,0.0,0,0,0,0,0,0,2.0,0.0,1.0,0.0,0.0,0.0
5241,2.6,,,,,,,,1028.0926966292134,,,,,,,,,50.0,82.0,3.73336601621212,49.6149860697021,Valeur mesurée,17449649.0,0.08656305923402814,723703.0,464779733377.0,3.694758507209148,49.59110598302002,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
5242,1.4,0.7,10.0,8.2,6.4,10.7,90.0,83.0,1023.8,0.0,0.0,1440.0,208.81578947368422,184.0,0.0,0.0,0.0,24.0,91.0,3.10043244951457,49.8413164169935,Valeur mesurée,208211281.0,0.45073320018620894,60801763.333333336,2495791742074430.0,3.0777991561577664,49.973670762517514,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
5243,1.4,0.7,10.0,8.2,6.4,10.7,90.0,83.0,1023.8,0.0,0.0,1440.0,208.81578947368422,184.0,0.0,0.0,0.0,25.04,120.5,3.31513687697977,49.9678987332569,Valeur mesurée,116380265.0,0.8063887550006867,33302271.666666668,2749316314616602.0,3.3224907383645093,49.90811676315954,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5244,2.1,,,,,,,,1028.0926966292134,,,,,,,,,38.0,186.0,3.5360141371793,49.4520762164246,Valeur mesurée,3410758269.0,0.9839688817888489,1131920934.0,3.7104498080052265e+18,3.5343399454871025,49.41265866840019,0.0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0
5245,1.4,0.7,10.0,8.2,6.4,10.7,90.0,83.0,1023.8,0.0,0.0,1440.0,208.81578947368422,184.0,0.0,0.0,0.0,34.0,89.0,3.10058880031583,49.7848087020643,Valeur mesurée,89912626.0,0.5792601363906332,20691202.333333332,741846333247826.4,3.055893880919901,49.74159768024753,0.0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,2.0,0.0
5246,4.4,0.4,14.958208955223881,7.4,6.3,9.9,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,8.0,215.0,4.06636122585651,49.953581477031,Valeur mesurée,8271179.0,0.24855235269361237,1510819.0,491640634732.0,4.088496859966974,50.05239825549156,0.0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,2.0,0.0
5247,3.0,0.4,14.958208955223881,7.4,5.9,9.7,95.0,88.0,1028.0926966292134,0.0,0.0,1440.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,25.77,170.0,3.76608614518439,49.8681573060629,Valeur mesurée,76154849.0,0.5389151254176868,23433666.666666668,232513640333333.34,3.6289267046591274,49.954839929625024,0.0,0,0,0,0,0,0,3.0,0.0,0.0,0.0,0.0,0.0
5248,2.3,,,,,,,,1028.0926966292134,,,,,,,,,11.7,97.5,3.33170814370471,49.572928675412,Valeur mesurée,108164208.0,0.48151602977576463,30588534.0,633647455890868.0,3.3063731107100445,49.496125301989544,0.0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,1.0,0.0
5249,0.2,0.4,14.958208955223881,5.7,-0.6,10.4,90.17138434321097,77.01987632508833,1031.0110429447852,150.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,8.0,237.2,3.40173003436263,46.2728651316311,Valeur mesurée,466099022.0,0.5290210306427118,128992820.33333333,1.0502163281802132e+16,3.2529663817410106,46.20731086616248,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5250,2.2,,,6.6,1.0,10.4,,,1028.0926966292134,,,,,,,0.0,0.0,11.41,213.12,3.33188933064519,46.4992508072316,Valeur mesurée,78864953.0,0.6223164680006846,17710675.0,738310171481392.0,3.3091363136491485,46.39230162268526,0.0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0
5251,2.6,0.2,14.958208955223881,6.9,1.6,10.2,87.0,76.0,1029.7,0.0,0.0,1190.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,12.9,215.66,3.35803444912538,46.484443132378,Valeur mesurée,79771557.0,0.615243839354922,17710675.0,738310171481392.0,3.3091363136491485,46.39230162268526,0.0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0
5252,1.0,0.2,14.958208955223881,6.1,0.1,10.3,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,12.97,213.0,3.734891,46.568382,Valeur mesurée,11247583.0,0.07721899007102237,566010.0,73083957273.0,3.755336978262681,46.56504203496177,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5253,2.0,0.0,14.958208955223881,7.2,1.8,9.8,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,29.0,215.0,2.67950595126554,46.6826149253143,Valeur mesurée,3903976.0,0.1634938329538911,503158.6666666667,32242960325.333336,2.5845382195016735,46.63769531937126,0.0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,0.0,1.0
5254,2.2,,,6.6,1.0,10.4,,,1028.0926966292134,,,,,,,0.0,0.0,8.3,213.34,3.33771230174446,46.4970673360067,Valeur mesurée,79182360.0,0.6198218769938153,17710675.0,738310171481392.0,3.3091363136491485,46.39230162268526,0.0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,0.0,1.0
5255,0.0,0.3,14.958208955223881,6.1,-0.7,11.0,90.17138434321097,77.01987632508833,1031.8083686440677,61.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,10.4,222.2,3.33005057562497,46.4051427191515,Valeur mesurée,219099012.0,0.37300055008919897,63160411.666666664,281493028954076.3,3.275487465171843,46.24910820987832,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5256,1.1,,,,,,,,1028.0926966292134,,,,,,,0.0,0.0,14.92,202.82,3.623314,46.718143,Valeur mesurée,37506570.0,0.6343688585759775,8473388.333333334,176032439272108.34,3.458758844733562,46.827232677465815,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5257,1.1,,,,,,,,1028.0926966292134,,,,,,,0.0,0.0,1307.0,199.0,3.63492732541608,46.7267273795757,Valeur mesurée,37066311.0,0.6419036412876372,8473388.333333334,176032439272108.34,3.458758844733562,46.827232677465815,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5258,0.4,0.4,14.958208955223881,6.1,0.4,10.5,90.17138434321097,77.01987632508833,1031.0110429447852,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,70.0,309.0,3.27884997014393,46.19376579887,Valeur mesurée,635773689.0,0.3878364098203504,167413377.33333334,6826003013302406.0,3.2161073088849705,46.18231011855934,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5259,1.0,0.2,14.958208955223881,6.1,0.1,10.3,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,13.6,207.0,3.739456,46.572587,Valeur mesurée,11106916.0,0.07819695404196808,566010.0,73083957273.0,3.755336978262681,46.56504203496177,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5260,0.0,0.3,14.958208955223881,6.1,-0.7,11.0,90.17138434321097,77.01987632508833,1031.8083686440677,61.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.8,220.42,3.32425476204025,46.406146968567,Valeur mesurée,219100225.0,0.3729984850540432,63160411.666666664,281493028954076.3,3.275487465171843,46.24910820987832,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5261,1.0,0.2,14.958208955223881,6.1,0.1,10.3,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,11.0,210.5,3.72244236646724,46.562941992667,Valeur mesurée,11366893.0,0.07640847855258248,566010.0,73083957273.0,3.755336978262681,46.56504203496177,0.0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,0.0
5262,1.2,0.2,14.958208955223881,6.6,2.6,8.2,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,12.54,484.0,2.82980992197309,46.284315208291,Valeur mesurée,3184540.0,0.34081499996859826,735388.3333333334,188906896506.3333,2.725730649236182,46.273826481634785,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0,0.0
5263,7.6,0.6,0.0,4.3,1.6,5.3,81.0,40.0,1028.0926966292134,0.0,23.0,953.0,208.81578947368422,72.0,0.0,0.0,0.0,8.59,682.0,3.752751,46.021878,Valeur mesurée,339132026.0,0.6896553232044207,100556011.0,1.3436258225733616e+16,3.730107218136022,46.042238733013185,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5264,1.4,0.5,14.958208955223881,6.6,3.2,8.9,90.17138434321097,77.01987632508833,1028.0926966292134,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,9.59,457.5,3.71687805609355,46.2904869790317,Valeur mesurée,69539696.0,0.6339920582914254,22862715.666666668,468881920725625.4,3.656785265112788,46.18711286641791,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
5265,0.0,0.3,14.958208955223881,6.1,-0.7,11.0,90.17138434321097,77.01987632508833,1031.8083686440677,61.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,10.6,221.6,3.3223358758324,46.4028974788476,Valeur mesurée,218920269.0,0.3733050958383392,63160411.666666664,281493028954076.3,3.275487465171843,46.24910820987832,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5266,1.1,,,,,,,,1028.0926966292134,,,,,,,0.0,0.0,11.0,204.0,3.63032080975385,46.725061001901,Valeur mesurée,37151004.0,0.6404402960415282,8473388.333333334,176032439272108.34,3.458758844733562,46.827232677465815,0.0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,0.0
5267,0.2,0.4,14.958208955223881,5.7,-0.6,10.4,90.17138434321097,77.01987632508833,1031.0110429447852,150.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,10.5,237.54,3.3943415709894,46.2664893490735,Valeur mesurée,466325399.0,0.52876421813773,128992820.33333333,1.0502163281802132e+16,3.2529663817410106,46.20731086616248,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5268,0.2,0.4,14.958208955223881,5.7,-0.6,10.4,90.17138434321097,77.01987632508833,1031.0110429447852,150.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,13.0,248.07,3.38903569297783,46.26164494437,Valeur mesurée,466240355.0,0.5288606667262854,128992820.33333333,1.0502163281802132e+16,3.2529663817410106,46.20731086616248,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5269,0.2,0.0,14.958208955223881,7.5,-1.1,10.8,85.0,73.0,1031.0110429447852,100.0,0.0,1088.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,11.5,200.0,2.60318003464421,46.3671801620243,Valeur mesurée,519256369.0,0.4910689174425899,170331125.33333334,2.1034295946204116e+16,2.5440738321266467,46.25918870879598,0.0,0,0,0,0,0,0,0.0,1.0,2.0,0.0,0.0,0.0
5270,0.2,0.6,14.958208955223881,0.9,-3.9,8.3,86.0,55.0,1031.0110429447852,594.0,0.0,1094.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,6.0,493.0,6.11995706460449,44.0362334181034,Valeur mesurée,3778875846.0,0.9462076735822985,1231293832.0,4.12375457355076e+18,6.000784434665004,44.103066534603464,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
5271,0.2,0.7,14.958208955223881,4.5,0.8,9.1,79.0,62.0,1031.0110429447852,0.0,0.0,802.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,61.0,432.0,6.07880245515338,43.7173350263292,Valeur mesurée,1754988683.0,0.497812484184549,580467962.3333334,2.5153118557430906e+17,6.08093712222238,43.643924202920296,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
5272,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,0.0,100.0,429.0,5.66454385828643,43.8594243797591,Valeur mesurée,20097048176.0,0.22400538519761967,3999030542.0,1.9857538333496115e+17,5.719631349077193,43.71682119105475,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5273,0.0,0.8,14.958208955223881,2.1,-2.1,9.9,90.17138434321097,77.01987632508833,1031.8083686440677,663.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,13.5,352.2,5.93554568590758,43.8814423445474,Valeur mesurée,10399311656.0,0.24121964837477317,2062100055.6666667,5.657510019030996e+17,5.834259601974195,43.85701253980335,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5274,0.0,0.8,14.958208955223881,4.8,0.9,7.6,90.17138434321097,77.01987632508833,1031.8083686440677,0.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,18.5,353.0,6.16760982662733,43.9449233141998,Valeur mesurée,1063430226.0,0.8215445213422022,330645149.6666667,2.2306636225713046e+17,6.0524929148448905,43.9695418001264,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
5275,0.0,0.8,47.0,3.1,-1.5,8.5,77.0,54.0,1030.3,478.0,0.0,718.0,1306.0,550.0,0.0,0.0,0.0,7.5,450.0,6.0592206824397,44.0442324182241,Valeur mesurée,8595419408.0,0.41598916274778713,2779193479.3333335,1.8853789992607805e+18,5.931754760457505,44.09439847243752,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5276,0.0,0.4,14.958208955223881,-0.5,-4.9,6.4,90.0,66.0,1031.8083686440677,937.0,0.0,1226.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,,466.0,5.93516813278131,44.2159755539889,Valeur mesurée,7591068729.0,0.4710273942508524,2459036131.6666665,3.715712813528926e+18,5.923329327361763,44.231547116853996,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5277,0.0,0.8,47.0,3.1,-1.5,8.5,77.0,54.0,1030.3,478.0,0.0,718.0,1306.0,550.0,0.0,0.0,0.0,3.45,383.2,5.9342972443603,44.0105962591745,Valeur mesurée,12274729526.0,0.29129776875541397,3217469533.3333335,3.769722549748761e+17,5.911454905614421,44.06622840707697,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5278,0.2,0.7,14.958208955223881,4.5,0.8,9.1,79.0,62.0,1031.0110429447852,0.0,0.0,802.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,8.0,545.0,5.983968419210666,43.8379237312472,Valeur mesurée,11110626205.0,0.22577650032642782,2062100055.6666667,5.657510019030996e+17,5.834259601974195,43.85701253980335,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5279,0.0,0.8,14.958208955223881,2.1,-2.1,9.9,90.17138434321097,77.01987632508833,1031.8083686440677,663.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,9.2,354.55,5.89454981038218,43.9449599811778,Valeur mesurée,12317269907.0,0.29029170830850737,2856070450.3333335,3.8844267191968557e+17,5.8624548350690695,43.92464965872953,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5280,0.0,0.8,47.0,3.1,-1.5,8.5,77.0,54.0,1030.3,478.0,0.0,718.0,1306.0,550.0,0.0,0.0,0.0,8.0,385.91,5.94277788495395,44.008627714933,Valeur mesurée,12276886422.0,0.291246591366405,3217469533.3333335,3.769722549748761e+17,5.911454905614421,44.06622840707697,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5281,0.0,0.8,14.958208955223881,2.1,-2.1,9.9,90.17138434321097,77.01987632508833,1031.8083686440677,663.0,1.009281767955801,1232.2566880389122,208.81578947368422,344.46149253731346,0.0,0.0,0.0,20.5,344.0,5.91044151768189,43.9016942839077,Valeur mesurée,9531518529.0,0.2631813906008512,2062100055.6666667,5.657510019030996e+17,5.834259601974195,43.85701253980335,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5282,0.0,0.8,47.0,3.1,-1.5,8.5,77.0,54.0,1030.3,478.0,0.0,718.0,1306.0,550.0,0.0,0.0,0.0,18.0,390.0,5.94671236904774,44.0277656728135,Valeur mesurée,12277176386.0,0.2912397126653125,3217469533.3333335,3.769722549748761e+17,5.911454905614421,44.06622840707697,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5283,0.0,,,,,,,,1031.8083686440677,,,,,,,0.0,0.0,21.0,282.0,5.77394373079533,43.7742413172049,Valeur mesurée,21413185925.0,0.21023714237422614,3999030542.0,1.9857538333496115e+17,5.719631349077193,43.71682119105475,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5284,0.0,1.1,14.958208955223881,0.3,-2.8,8.7,72.0,41.0,1031.8083686440677,932.0,0.0,432.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,4.6,926.74,6.58266214540976,44.7386911982622,Mode d'obtention inconnu,1556064898.0,0.36461550397366527,316235627.6666667,5.81851235747576e+16,6.5953675786991655,44.73303096618999,0.0,0,0,0,0,0,0,0.0,0.0,3.0,0.0,0.0,0.0
5285,0.0,1.4,,,,,,,1031.8083686440677,,,,,,,,,10.5,1182.0,6.26504380433821,44.6874727440605,Valeur mesurée,3482155797.0,0.9247208346548315,1137074165.6666667,3.2604059887476275e+18,6.192658699588644,44.57492225115123,0.0,0,0,0,0,0,0,1.0,0.0,2.0,0.0,0.0,0.0
5286,0.0,0.7,14.958208955223881,1.1,-6.3,7.7,81.0,54.0,1031.8083686440677,636.0,0.0,726.0,208.81578947368422,344.46149253731346,0.0,0.0,0.0,11.0,718.0,5.72893309938946,44.4934439170521,Valeur mesurée,255334107.0,0.9133840313781504,80955693.33333333,1.7392028423201018e+16,5.736379309833217,44.45277163922311,0.0,0,0,0,0,0,0,0.0,0.0,2.0,0.0,0.0,1.0
